38.0398 681.568 1.34937 40.9843 0.992132 0.327667
39.2285 716.723 1.34447 41.4515 0.0843904 0.333285
38.4133 753.841 1.33963 41.9201 0.181434 0.338965
37.615 792.192 1.33495 42.3773 0.283459 0.344705
36.8333 831.772 1.3304 42.8234 0.390627 0.350505
36.0679 872.575 1.32598 43.2584 0.5031 0.356362
35.3183 914.589 1.3217 43.6829 0.62104 0.362275
34.5844 957.801 1.31753 44.0968 0.744604 0.368242
33.8657 1002.19 1.31348 44.5006 0.873951 0.374263
34.1536 1048.25 1.30951 44.8995 1.00925 0.380337
33.4438 1096.28 1.30559 45.2962 0.150773 0.386463
34.7238 1147.17 1.30169 45.6984 0.2988 0.39264
35.0001 1200.68 1.29781 46.102 0.453734 0.398871
35.2644 1257.53 1.29394 46.5121 0.615936 0.405154
35.515 1318.08 1.29007 46.9299 0.785891 0.411492
35.7748 1380.83 1.28627 47.3411 0.96399 0.417884
35.0314 1446.83 1.28251 47.7535 0.150595 0.42433
34.3034 1514.68 1.27885 48.1557 0.346034 0.430829
34.5843 1584.92 1.27526 48.5517 0.550562 0.43738
34.8572 1659.16 1.27168 48.9518 0.764619 0.443983
35.1141 1738.44 1.26809 49.3608 0.988825 0.450639
35.3802 1820.57 1.26457 49.7634 0.223672 0.457349
35.6408 1907.16 1.26107 50.1685 0.469652 0.464111
35.8794 2000.28 1.25754 50.5862 0.727513 0.470927
37.1149 2098.28 1.25404 51.0049 0.997911 0.477798
37.3416 2202.14 1.25055 51.4282 0.28169 0.484724
36.5656 2311.47 1.24709 51.8521 0.579551 0.491705
35.8057 2424.13 1.24372 52.2656 0.892064 0.498741
36.047 2542.11 1.24038 52.6775 0.219759 0.505831
35.2979 2664.45 1.23711 53.0828 0.563353 0.512975
34.5644 2790.27 1.23392 53.478 0.923327 0.520171
34.844 2919.87 1.2308 53.8645 0.300138 0.527419
34.1199 3056.14 1.22769 54.2525 0.694515 0.534717
33.4109 3196.03 1.22466 54.6307 0.107118 0.542065
34.6957 3343.47 1.22164 55.0119 0.538575 0.549463
33.9747 3498.9 1.21863 55.3959 0.990126 0.556911
34.2645 3659.3 1.21568 55.7726 0.462476 0.564409
34.5462 3828.82 1.21273 56.1535 0.95658 0.571956
34.8075 4010.77 1.20976 56.5458 0.473937 0.579554
34.0841 4197.77 1.20685 56.9281 1.01565 0.587203
33.3758 4389.72 1.20401 57.3008 0.582366 0.594901
33.6656 4590.96 1.20118 57.674 0.174977 0.602648
33.9473 4803.64 1.19836 58.0512 0.794926 0.610445
33.2418 5022.48 1.1956 58.4201 0.443389 0.61829
34.5301 5253.12 1.19284 58.792 0.12131 0.626183
34.798 5500.76 1.19006 59.1753 0.830903 0.634126
35.0602 5761.86 1.18729 59.5612 0.574065 0.64212
34.3316 6032.28 1.18457 59.9409 0.352397 0.650163
33.6182 6309.98 1.1819 60.311 0.166906 0.658256
32.9196 6594.83 1.17929 60.6716 1.01855 0.666397
32.2355 6886.68 1.17673 61.023 0.908248 0.674585
31.5656 7185.35 1.17422 61.3653 0.836928 0.682817
31.9075 7491.6 1.17175 61.7 0.805478 0.691095
32.2257 7822.06 1.16925 62.0481 0.816038 0.699416
31.5561 8161.2 1.16679 62.3883 0.870849 0.707784
30.9003 8507.86 1.16438 62.7198 0.970925 0.716195
31.2477 8867.5 1.162 63.0488 1.11743 0.724649
31.5817 9249.92 1.1596 63.3851 0.312966 0.733147
30.9254 9643.14 1.15724 63.715 0.559815 0.741688
32.2474 10066.2 1.15485 64.0571 0.860321 0.750274
32.5626 10512.1 1.15247 64.4025 1.21819 0.758904
31.8859 10972.4 1.15011 64.7425 0.636055 0.76758
33.1984 11460.4 1.14776 65.0883 1.11634 0.7763
34.4793 11991.7 1.14536 65.4519 0.663806 0.785067
34.7607 12547.5 1.14297 65.8145 0.283146 0.793882
35.0217 13144 1.14057 66.1883 0.978443 0.802745
34.2939 13760.3 1.1382 66.5549 0.753941 0.811656
33.5812 14393.1 1.13588 66.9121 0.611882 0.820615
32.8834 15042.2 1.1336 67.2599 0.554432 0.829621
34.1709 15733.8 1.13131 67.6156 0.58503 0.838672
34.4421 16472.4 1.12901 67.9802 0.710302 0.84777
33.7263 17233 1.12675 68.3365 0.934637 0.856916
35.0129 18026.1 1.1245 68.6908 1.26093 0.866108
35.2645 18892.9 1.12221 69.0647 0.697309 0.875349
35.513 19804.7 1.11993 69.4398 1.25093 0.884638
37.7375 20787.3 1.11763 69.8281 0.929165 0.893977
37.9387 21845.4 1.1153 70.2291 0.742229 0.903368
38.1316 22967.2 1.11298 70.6342 0.699318 0.912812
37.3391 24128.3 1.11069 71.03 0.80722 0.922309
36.5632 25326.1 1.10845 71.4156 1.07081 0.931857
36.7971 26569.4 1.10624 71.7949 1.4951 0.941455
36.0324 27871.6 1.10405 72.1726 1.08778 0.951103
35.2836 29212.4 1.1019 72.5405 0.854902 0.9608
34.5504 30591.4 1.09978 72.8988 0.801534 0.970544
34.8303 32011.7 1.0977 73.2489 0.932703 0.980335
35.094 33528.6 1.09561 73.6076 1.2573 0.990172
34.3647 35103.6 1.09354 73.9617 0.786549 1.00006
